0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.388429752	0.404958678	0.438016529	0.363636364	0.396694215	0.421487603	0.404958678	0.421487603	0.421487603	0.396694215	0.41322314	0.429752066	0.41322314	0.421487603	0.429752066	0.429752066	0.41322314	0.438016529	0.429752066
0.454545455	0.462809917	0.520661157	0.446280992	0.421487603	0.41322314	0.421487603	0.429752066	0.421487603	0.371900826	0.396694215	0.446280992	0.396694215	0.421487603	0.330578512	0.355371901	0.330578512	0.32231405	0.347107438
0.487603306	0.52892562	0.603305785	0.495867769	0.438016529	0.41322314	0.41322314	0.454545455	0.421487603	0.363636364	0.388429752	0.446280992	0.363636364	0.421487603	0.256198347	0.280991736	0.256198347	0.247933884	0.297520661
0.545454545	0.578512397	0.661157025	0.545454545	0.446280992	0.421487603	0.438016529	0.479338843	0.371900826	0.347107438	0.371900826	0.438016529	0.355371901	0.388429752	0.20661157	0.231404959	0.190082645	0.173553719	0.239669421
0.578512397	0.628099174	0.702479339	0.603305785	0.438016529	0.396694215	0.41322314	0.479338843	0.355371901	0.32231405	0.363636364	0.446280992	0.330578512	0.380165289	0.140495868	0.190082645	0.148760331	0.132231405	0.190082645
0.628099174	0.669421488	0.743801653	0.661157025	0.438016529	0.380165289	0.396694215	0.462809917	0.32231405	0.305785124	0.347107438	0.429752066	0.297520661	0.355371901	0.107438017	0.165289256	0.115702479	0.082644628	0.157024793
0.652892562	0.702479339	0.809917355	0.710743802	0.429752066	0.355371901	0.388429752	0.462809917	0.297520661	0.289256198	0.314049587	0.396694215	0.256198347	0.330578512	0.074380165	0.123966942	0.090909091	0.05785124	0.132231405
0.661157025	0.73553719	0.842975207	0.743801653	0.41322314	0.330578512	0.371900826	0.446280992	0.280991736	0.272727273	0.280991736	0.396694215	0.231404959	0.297520661	0.066115702	0.090909091	0.074380165	0.041322314	0.099173554
0.685950413	0.760330579	0.876033058	0.760330579	0.396694215	0.314049587	0.355371901	0.429752066	0.256198347	0.256198347	0.256198347	0.371900826	0.214876033	0.26446281	0.049586777	0.082644628	0.049586777	0.024793388	0.066115702
0.702479339	0.809917355	0.925619835	0.801652893	0.380165289	0.305785124	0.314049587	0.404958678	0.214876033	0.214876033	0.214876033	0.363636364	0.198347107	0.247933884	0.041322314	0.05785124	0.041322314	0.024793388	0.041322314
0.710743802	0.826446281	0.966942149	0.818181818	0.363636364	0.272727273	0.297520661	0.388429752	0.20661157	0.190082645	0.190082645	0.330578512	0.173553719	0.20661157	0.024793388	0.041322314	0.024793388	0.016528926	0.033057851
0.727272727	0.851239669	0.983471074	0.842975207	0.330578512	0.247933884	0.280991736	0.380165289	0.173553719	0.173553719	0.157024793	0.305785124	0.157024793	0.181818182	0.016528926	0.024793388	0.016528926	0.008264463	0.024793388
0.710743802	0.859504132	1	0.851239669	0.314049587	0.223140496	0.272727273	0.363636364	0.157024793	0.157024793	0.140495868	0.280991736	0.140495868	0.157024793	0.008264463	0.016528926	0.016528926	0.008264463	0.024793388
0.710743802	0.867768595	1	0.876033058	0.272727273	0.198347107	0.239669421	0.347107438	0.148760331	0.140495868	0.115702479	0.26446281	0.132231405	0.132231405	0.008264463	0.016528926	0.008264463	0	0.016528926
0.710743802	0.876033058	0.983471074	0.884297521	0.247933884	0.181818182	0.223140496	0.305785124	0.115702479	0.132231405	0.107438017	0.231404959	0.115702479	0.115702479	0.008264463	0.016528926	0.008264463	0	0.016528926
0.719008264	0.859504132	0.991735537	0.884297521	0.223140496	0.165289256	0.198347107	0.280991736	0.107438017	0.115702479	0.090909091	0.20661157	0.107438017	0.090909091	0.008264463	0.008264463	0	0	0.016528926
0.710743802	0.859504132	0.991735537	0.900826446	0.198347107	0.140495868	0.181818182	0.26446281	0.090909091	0.090909091	0.082644628	0.181818182	0.090909091	0.074380165	0	0.008264463	0	0	0.016528926
0.694214876	0.834710744	0.991735537	0.909090909	0.181818182	0.132231405	0.157024793	0.231404959	0.082644628	0.074380165	0.074380165	0.165289256	0.082644628	0.05785124	0	0.008264463	0	0	0.008264463
0.694214876	0.818181818	0.966942149	0.892561983	0.157024793	0.107438017	0.140495868	0.214876033	0.074380165	0.05785124	0.066115702	0.157024793	0.074380165	0.049586777	0	0	0	0	0.008264463
0.67768595	0.809917355	0.958677686	0.892561983	0.148760331	0.099173554	0.107438017	0.190082645	0.066115702	0.049586777	0.05785124	0.132231405	0.066115702	0.041322314	0	0	0	0	0
0.661157025	0.785123967	0.94214876	0.884297521	0.140495868	0.082644628	0.090909091	0.173553719	0.05785124	0.041322314	0.041322314	0.115702479	0.05785124	0.033057851	0	0	0	0	0
0.644628099	0.785123967	0.909090909	0.851239669	0.123966942	0.066115702	0.082644628	0.165289256	0.05785124	0.033057851	0.041322314	0.099173554	0.05785124	0.033057851	0	0	0	0	0
0.652892562	0.768595041	0.884297521	0.826446281	0.107438017	0.05785124	0.066115702	0.140495868	0.049586777	0.033057851	0.033057851	0.090909091	0.049586777	0.024793388	0	0	0	0	0
0.619834711	0.752066116	0.859504132	0.801652893	0.107438017	0.049586777	0.066115702	0.132231405	0.041322314	0.024793388	0.024793388	0.074380165	0.049586777	0.016528926	0	0	0	0	0
0.611570248	0.710743802	0.842975207	0.79338843	0.090909091	0.041322314	0.05785124	0.115702479	0.033057851	0.033057851	0.024793388	0.066115702	0.041322314	0.016528926	0	0	0	0	0
0.570247934	0.67768595	0.826446281	0.776859504	0.082644628	0.033057851	0.049586777	0.099173554	0.024793388	0.024793388	0.016528926	0.049586777	0.033057851	0.016528926	0	0	0	0	0
0.545454545	0.669421488	0.801652893	0.752066116	0.066115702	0.024793388	0.041322314	0.090909091	0.033057851	0.016528926	0.016528926	0.041322314	0.033057851	0.008264463	0	0	0	0	0
0.520661157	0.619834711	0.785123967	0.743801653	0.05785124	0.016528926	0.041322314	0.074380165	0.024793388	0.016528926	0.008264463	0.033057851	0.024793388	0.008264463	0	0	0	0	0
0.495867769	0.595041322	0.743801653	0.73553719	0.049586777	0.008264463	0.033057851	0.066115702	0.024793388	0.008264463	0.008264463	0.033057851	0.024793388	0.008264463	0	0	0	0	0
0.479338843	0.561983471	0.719008264	0.710743802	0.041322314	0.008264463	0.033057851	0.05785124	0.016528926	0.008264463	0.008264463	0.024793388	0.016528926	0	0	0	0	0	0
0.462809917	0.545454545	0.702479339	0.661157025	0.033057851	0.008264463	0.024793388	0.049586777	0.016528926	0.008264463	0.008264463	0.024793388	0.016528926	0	0	0	0	0	0
0.429752066	0.504132231	0.67768595	0.636363636	0.024793388	0.008264463	0.016528926	0.041322314	0.008264463	0.008264463	0	0.016528926	0.016528926	0	0	0	0	0	0
0.41322314	0.479338843	0.652892562	0.611570248	0.024793388	0.008264463	0.016528926	0.033057851	0.008264463	0.008264463	0	0.016528926	0.016528926	0	0	0	0	0	0
0.380165289	0.454545455	0.619834711	0.595041322	0.016528926	0	0.016528926	0.033057851	0	0.008264463	0	0.016528926	0.008264463	0	0	0	0	0	0
0.363636364	0.421487603	0.578512397	0.578512397	0.016528926	0	0.008264463	0.033057851	0	0	0	0.008264463	0.008264463	0	0	0	0	0	0
0.338842975	0.404958678	0.537190083	0.537190083	0.016528926	0	0.008264463	0.024793388	0	0	0.008264463	0.008264463	0.008264463	0	0	0	0	0	0
0.305785124	0.371900826	0.520661157	0.520661157	0.016528926	0	0.008264463	0.024793388	0	0	0	0.008264463	0.008264463	0	0	0	0	0	0
0.289256198	0.347107438	0.479338843	0.495867769	0.008264463	0	0.008264463	0.016528926	0	0	0	0.008264463	0.008264463	0	0	0	0	0	0
0.272727273	0.32231405	0.446280992	0.47107438	0.008264463	0	0.008264463	0.016528926	0	0	0	0	0.008264463	0	0	0	0	0	0
0.256198347	0.314049587	0.429752066	0.446280992	0.008264463	0	0	0.016528926	0	0	0	0	0.008264463	0	0	0	0	0	0
0.231404959	0.289256198	0.404958678	0.41322314	0.008264463	0	0	0.016528926	0	0	0	0	0.008264463	0	0	0	0	0	0
0.223140496	0.272727273	0.380165289	0.396694215	0	0	0	0.008264463	0	0	0	0	0	0	0	0	0	0	0
0.214876033	0.247933884	0.363636364	0.371900826	0	0	0	0.008264463	0	0	0	0	0	0	0	0	0	0	0
0.190082645	0.239669421	0.338842975	0.355371901	0	0	0	0.008264463	0	0	0	0	0	0	0	0	0	0	0
0.173553719	0.223140496	0.314049587	0.338842975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.165289256	0.198347107	0.305785124	0.314049587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.165289256	0.190082645	0.272727273	0.272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.148760331	0.173553719	0.256198347	0.26446281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.140495868	0.148760331	0.239669421	0.247933884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.132231405	0.140495868	0.214876033	0.231404959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.115702479	0.123966942	0.20661157	0.214876033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.107438017	0.115702479	0.181818182	0.190082645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.099173554	0.107438017	0.181818182	0.181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.082644628	0.099173554	0.165289256	0.173553719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.074380165	0.090909091	0.157024793	0.157024793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.066115702	0.082644628	0.148760331	0.148760331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.05785124	0.082644628	0.140495868	0.132231405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.049586777	0.074380165	0.123966942	0.132231405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.041322314	0.074380165	0.115702479	0.123966942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.041322314	0.066115702	0.107438017	0.115702479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.033057851	0.05785124	0.099173554	0.107438017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.033057851	0.049586777	0.090909091	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.033057851	0.049586777	0.082644628	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.033057851	0.049586777	0.074380165	0.082644628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.024793388	0.049586777	0.066115702	0.074380165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.024793388	0.041322314	0.05785124	0.066115702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.016528926	0.041322314	0.049586777	0.05785124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.016528926	0.033057851	0.041322314	0.049586777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.016528926	0.033057851	0.033057851	0.049586777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.016528926	0.033057851	0.033057851	0.049586777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.016528926	0.024793388	0.033057851	0.049586777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.016528926	0.024793388	0.024793388	0.041322314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.016528926	0.024793388	0.024793388	0.041322314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.016528926	0.024793388	0.024793388	0.033057851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.008264463	0.016528926	0.016528926	0.033057851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.008264463	0.016528926	0.016528926	0.033057851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.008264463	0.016528926	0.016528926	0.024793388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.008264463	0.016528926	0.016528926	0.016528926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.008264463	0.016528926	0.016528926	0.016528926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.008264463	0.016528926	0.008264463	0.016528926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.008264463	0.008264463	0.008264463	0.016528926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.008264463	0.008264463	0.008264463	0.008264463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.008264463	0.008264463	0.008264463	0.008264463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.008264463	0.008264463	0.008264463	0.008264463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.008264463	0.008264463	0.008264463	0.008264463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.008264463	0.008264463	0.008264463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.008264463	0.008264463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.008264463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.008264463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
